BTS G-STUDIO File

--------------------------------------------------------
Versione File:		5
Sensor type:		GS2
Accelerometro (g):	±2
Magnetico (uT):	OFF
Giroscopio (°/s):	±2000
Frequenza (Hz):		100
GPS (Hz):		OFF
Informazioni sull’orientamento:	ON
Frames:	1153
--------------------------------------------------------

Time		Acc.			Gyro.		Roll	Pitch	Yaw
6.080	9.721	-2.456	1.781	-29.480	-14.587	13.733	-12.0	-73.0	-22.1
6.090	10.201	-3.612	2.335	-25.818	-16.785	15.320	-13.2	-73.2	-21.0
6.100	10.729	-4.673	5.323	-19.348	-8.179	7.385	-14.4	-73.3	-20.1
6.110	11.441	-3.138	8.269	-18.982	-7.568	-8.484	-14.9	-73.2	-19.9
6.120	13.546	-2.824	9.755	-19.409	-24.902	-29.724	-14.5	-73.2	-20.4
6.130	15.443	-1.638	11.082	-2.136	-38.452	-44.434	-13.6	-73.4	-21.5
6.140	15.602	-3.434	9.137	31.555	-12.268	-45.837	-11.9	-73.4	-23.0
6.150	11.430	-1.763	8.177	36.133	10.864	-43.274	-10.2	-73.2	-24.4
6.160	8.192	-0.500	6.341	29.907	3.479	-40.833	-8.5	-73.0	-25.8
6.170	7.192	-0.345	5.267	21.179	-3.784	-39.734	-7.0	-72.9	-27.2
6.180	6.648	-0.013	5.424	14.832	-7.751	-41.016	-5.5	-72.9	-28.6
6.190	7.366	0.371	5.413	9.888	-20.325	-39.429	-4.0	-73.0	-30.0
6.200	9.125	0.121	5.494	7.019	-38.452	-34.058	-2.7	-73.2	-31.3
6.210	11.149	-1.423	5.771	16.357	-46.387	-23.193	-1.8	-73.5	-32.1
6.220	13.508	-2.310	3.929	29.541	-52.673	-13.672	-1.3	-74.0	-32.4
6.230	15.167	-3.130	1.164	38.025	-40.222	-7.935	-1.0	-74.5	-32.4
6.240	13.639	-3.130	0.853	45.837	-6.470	-6.592	-0.8	-74.7	-32.1
6.250	10.659	-2.270	2.923	48.950	27.161	-5.798	-0.6	-74.6	-31.9
6.260	8.220	-1.414	4.982	50.720	22.888	-6.287	-0.2	-74.3	-31.8
6.270	7.224	-0.275	4.230	54.810	3.113	-6.104	0.4	-74.1	-31.9
6.280	7.522	0.371	3.813	50.476	-4.822	-5.310	1.1	-74.1	-32.1
6.290	8.148	0.828	3.641	42.847	-9.827	-5.737	1.8	-74.1	-32.4
6.300	8.675	0.894	3.227	36.316	-15.503	-2.319	2.5	-74.2	-32.6
6.310	8.817	0.846	2.534	31.799	-18.616	1.587	2.9	-74.3	-32.7
6.320	8.422	0.308	1.994	29.541	-13.672	5.493	3.2	-74.5	-32.7
6.330	8.139	-0.426	2.036	27.771	-7.385	8.545	3.2	-74.6	-32.4
6.340	6.981	-1.068	1.887	27.588	-2.991	12.939	3.0	-74.7	-31.9
6.350	7.411	-2.019	1.846	26.672	-8.301	16.296	2.4	-74.7	-31.1
6.360	7.471	-2.279	1.488	26.917	-11.353	17.273	1.7	-74.9	-30.1
6.370	7.246	-2.067	1.298	27.527	-10.742	18.188	1.0	-75.0	-29.1
6.380	7.199	-1.986	1.148	28.015	-9.766	19.470	0.1	-75.1	-28.0
6.390	7.084	-1.375	1.387	28.564	-7.935	20.630	-0.7	-75.2	-26.9
6.400	6.648	-0.720	0.911	31.494	-7.629	22.278	-1.4	-75.3	-25.8
6.410	6.207	-0.447	1.085	32.349	-6.958	23.376	-2.1	-75.4	-24.8
6.420	6.386	-0.991	0.976	35.400	-6.836	25.452	-2.8	-75.5	-23.7
6.430	6.529	-0.463	0.954	29.846	-10.498	25.208	-3.6	-75.6	-22.5
6.440	6.767	0.043	1.405	28.687	-13.855	22.827	-4.3	-75.7	-21.5
6.450	7.220	0.389	1.221	24.292	-19.226	19.653	-4.9	-75.9	-20.6
6.460	7.420	0.512	1.086	20.569	-20.081	17.090	-5.4	-76.1	-19.9
6.470	7.490	0.723	1.318	19.959	-19.409	15.076	-5.7	-76.3	-19.3
6.480	7.902	0.517	1.319	29.114	-17.639	13.000	-5.9	-76.5	-18.8
6.490	8.067	0.467	1.471	23.865	-14.099	11.841	-6.1	-76.7	-18.4
6.500	8.238	0.446	1.682	21.851	-10.254	12.146	-6.3	-76.8	-17.9
6.510	8.694	0.345	1.737	18.005	-8.667	13.184	-6.6	-76.9	-17.4
6.520	9.480	-0.038	1.330	19.165	-7.141	13.550	-6.9	-77.0	-16.9
6.530	10.215	-0.248	0.885	14.832	-5.432	13.000	-7.4	-77.0	-16.3
6.540	10.626	-0.539	0.755	17.029	0.305	12.329	-7.8	-77.1	-15.7
6.550	10.820	-0.765	-0.072	15.808	1.282	10.925	-8.2	-77.1	-15.1
6.560	10.682	-0.707	0.140	11.169	6.592	8.423	-8.6	-77.2	-14.6
6.570	10.124	-0.611	0.490	6.226	11.597	6.897	-8.9	-77.2	-14.3
6.580	9.801	-0.629	-0.089	8.362	7.385	5.432	-9.1	-77.1	-14.0
6.590	9.522	-0.578	-0.120	11.780	2.441	2.991	-9.2	-77.2	-13.7
6.600	9.157	-0.809	0.676	11.780	-0.549	-0.183	-9.3	-77.3	-13.6
6.610	8.998	-0.940	1.730	6.958	-6.653	-4.700	-9.2	-77.4	-13.6
6.620	8.931	-0.748	1.796	1.221	-10.132	-9.460	-9.0	-77.5	-13.7
6.630	9.128	0.205	1.363	-0.427	-11.963	-13.916	-8.6	-77.6	-14.2
6.640	8.938	1.099	0.259	-0.427	-12.573	-17.700	-7.7	-77.8	-15.0
6.650	8.891	1.626	1.079	-1.099	-15.259	-17.639	-6.7	-78.0	-16.1
6.660	9.059	0.218	2.874	-2.808	-23.621	-7.202	-6.0	-78.3	-16.8
6.670	10.140	-2.312	8.376	-13.611	-33.875	14.404	-6.7	-78.5	-16.3
6.680	12.539	-3.945	12.382	-26.733	-57.800	47.607	-9.5	-78.6	-13.7
6.690	14.832	-2.689	9.079	-30.945	-74.341	79.102	-14.3	-78.7	-9.0
6.700	14.065	0.773	5.531	-32.898	-46.143	93.201	-19.7	-78.8	-3.9
6.710	12.828	2.242	4.389	-25.391	-12.573	90.454	-23.9	-78.5	0.1
6.720	12.881	2.396	5.571	-13.916	16.052	81.848	-26.6	-78.1	2.8
6.730	12.486	1.250	6.260	-7.629	30.457	68.848	-28.1	-77.4	4.3
6.740	13.368	-0.130	5.961	-6.348	16.846	48.096	-29.0	-76.9	5.2
6.750	14.417	-2.044	4.242	-7.568	5.493	28.564	-29.7	-76.6	5.8
6.760	15.255	-2.869	2.955	-14.893	13.733	12.695	-30.3	-76.4	6.3
6.770	14.125	-2.560	2.113	-20.142	21.667	-4.028	-30.2	-76.2	6.0
6.780	12.195	-0.673	1.440	-16.907	36.926	-15.869	-29.5	-76.0	5.0
6.790	10.329	-0.499	2.666	-17.029	52.856	-22.095	-27.9	-75.7	3.2
6.800	8.981	0.411	3.097	-15.259	47.729	-26.733	-26.1	-75.3	1.2
6.810	7.990	1.190	2.030	-19.348	34.302	-25.391	-24.4	-75.1	-0.7
6.820	7.618	1.775	1.766	-24.780	26.123	-22.583	-23.1	-75.0	-2.3
6.830	8.018	1.964	1.843	-28.809	24.414	-18.005	-22.0	-74.9	-3.7
6.840	7.791	1.948	1.494	-33.508	24.414	-13.000	-21.0	-74.8	-5.0
6.850	7.824	1.973	1.250	-39.978	25.635	-5.310	-20.4	-74.6	-6.0
6.860	8.492	1.305	1.380	-43.701	24.353	-2.747	-20.1	-74.5	-6.8
6.870	8.075	0.286	1.405	-49.377	22.339	-4.028	-19.9	-74.3	-7.4
6.880	8.228	-1.064	0.911	-49.988	17.822	-11.719	-19.8	-74.2	-8.1
6.890	7.404	-1.551	0.494	-52.429	20.813	-19.714	-19.6	-74.1	-8.8
6.900	7.108	-1.778	0.758	-53.955	22.949	-24.902	-19.3	-74.0	-9.7
6.910	7.064	-1.785	0.857	-49.438	28.259	-27.161	-18.9	-73.9	-10.7
6.920	6.405	-1.940	0.858	-42.847	35.034	-26.978	-18.3	-73.7	-11.8
6.930	5.871	-1.849	1.130	-36.194	38.025	-25.330	-17.7	-73.4	-12.9
6.940	5.487	-2.190	1.028	-31.189	35.584	-21.973	-17.1	-73.2	-13.8
6.950	5.018	-1.583	1.228	-29.175	31.982	-18.799	-16.7	-72.9	-14.6
6.960	5.024	-1.600	1.040	-24.414	31.921	-15.015	-16.4	-72.6	-15.2
6.970	5.463	-1.477	0.904	-23.499	29.541	-12.817	-16.1	-72.4	-15.8
6.980	6.197	-1.206	0.955	-20.813	29.175	-11.902	-15.9	-72.1	-16.3
6.990	6.932	-1.139	1.296	-18.799	26.489	-11.353	-15.6	-71.9	-16.8
7.000	7.481	-0.937	1.374	-16.235	19.897	-11.169	-15.4	-71.8	-17.2
7.010	8.252	-0.618	1.363	-13.916	16.418	-11.353	-15.1	-71.7	-17.7
7.020	8.866	-0.184	0.704	-14.648	10.071	-11.353	-14.8	-71.7	-18.1
7.030	9.059	0.461	0.505	-17.334	11.658	-11.963	-14.6	-71.7	-18.5
7.040	9.225	1.260	1.161	-21.973	15.198	-10.559	-14.2	-71.7	-19.1
7.050	9.510	1.870	1.487	-24.536	14.587	-7.263	-13.9	-71.6	-19.7
7.060	10.062	2.377	1.770	-25.513	12.268	-2.991	-13.6	-71.6	-20.3
7.070	10.701	2.463	1.769	-24.780	8.118	-0.427	-13.4	-71.6	-20.7
7.080	10.375	1.707	1.876	-24.719	4.333	3.601	-13.3	-71.7	-21.0
7.090	10.578	-0.443	2.534	-17.395	-3.906	7.568	-13.4	-71.7	-21.1
7.100	11.446	-2.155	3.243	-18.066	-19.836	3.357	-13.9	-71.9	-20.7
7.110	12.283	-5.029	4.393	-10.864	-32.410	-6.897	-14.4	-72.2	-20.4
7.120	14.241	-7.002	7.266	5.615	-31.250	-24.109	-14.7	-72.4	-20.2
7.130	15.135	-7.049	7.351	29.541	-14.343	-39.978	-14.2	-72.5	-20.4
7.140	13.610	-2.766	7.486	43.030	-12.268	-48.218	-13.1	-72.6	-21.3
7.150	11.703	-0.712	10.094	61.096	-18.494	-41.016	-11.3	-72.7	-22.6
7.160	12.083	0.996	9.642	86.365	-25.146	-29.175	-9.3	-72.7	-23.8
7.170	12.600	0.212	5.982	67.627	-36.011	-22.949	-7.7	-72.9	-24.6
7.180	11.313	1.967	4.123	50.842	-24.109	-25.574	-6.3	-73.1	-25.6
7.190	9.513	2.522	4.127	29.175	-13.062	-26.489	-4.7	-73.3	-26.8
7.200	8.493	2.351	4.497	15.930	-7.874	-26.184	-3.2	-73.3	-28.1
7.210	7.887	1.818	4.807	8.667	-1.160	-22.644	-2.0	-73.3	-29.3
7.220	8.317	0.218	4.920	6.042	-8.240	-20.447	-0.9	-73.2	-30.3
7.230	9.211	-1.788	4.939	12.939	-15.747	-20.264	-0.2	-73.3	-30.9
7.240	10.706	-3.531	4.610	23.071	-26.306	-22.644	0.4	-73.4	-31.4
7.250	12.268	-3.914	2.727	32.043	-32.898	-28.381	1.0	-73.7	-31.8
7.260	11.894	-3.236	1.711	39.673	-14.343	-27.893	1.8	-73.9	-32.2
7.270	10.730	-2.232	3.287	46.936	7.080	-24.658	2.6	-74.0	-32.7
7.280	9.733	-0.886	4.545	50.903	8.728	-20.447	3.5	-73.8	-33.1
7.290	9.988	0.036	4.448	49.683	-4.395	-15.137	4.5	-73.7	-33.6
7.300	9.745	0.594	3.677	42.603	-16.113	-8.118	5.3	-73.8	-34.0
7.310	9.005	0.698	3.431	33.508	-18.433	2.014	5.8	-73.9	-34.1
7.320	9.041	0.241	2.941	26.245	-22.034	11.719	5.8	-74.1	-33.9
7.330	8.415	-0.428	1.912	21.851	-14.771	19.714	5.5	-74.3	-33.3
7.340	7.887	-1.013	2.083	21.667	-3.845	25.574	4.7	-74.4	-32.3
7.350	7.465	-1.595	1.666	23.743	0.793	28.931	3.7	-74.4	-31.0
7.360	6.805	-2.402	1.770	27.344	-0.732	28.625	2.6	-74.5	-29.6
7.370	7.370	-2.620	1.766	30.151	-12.268	25.391	1.5	-74.6	-28.2
7.380	6.919	-2.170	0.974	33.569	-19.775	21.179	0.7	-74.8	-27.0
7.390	7.181	-1.759	0.761	34.668	-21.301	19.348	-0.1	-75.0	-25.9
7.400	7.005	-0.876	0.570	36.072	-21.362	16.602	-0.7	-75.3	-25.0
7.410	6.774	-0.420	0.429	36.011	-19.287	16.907	-1.1	-75.5	-24.2
7.420	6.506	0.241	0.594	35.461	-16.663	18.921	-1.5	-75.8	-23.4
7.430	6.116	0.336	0.655	34.302	-15.381	21.851	-2.0	-75.9	-22.6
7.440	6.321	0.695	0.976	31.555	-20.447	22.583	-2.5	-76.2	-21.7
7.450	6.556	0.995	0.584	29.907	-26.306	22.217	-3.0	-76.4	-20.8
7.460	6.720	1.417	0.439	28.259	-25.330	21.667	-3.5	-76.7	-20.0
7.470	6.626	1.310	0.494	29.541	-19.348	20.325	-3.8	-77.0	-19.4
7.480	6.830	1.040	0.968	24.841	-17.029	17.334	-4.2	-77.2	-18.7
7.490	7.262	0.710	1.311	29.419	-17.029	12.329	-4.3	-77.3	-18.3
7.500	7.759	0.426	1.221	27.710	-14.954	9.277	-4.4	-77.5	-17.9
7.510	8.243	0.049	1.229	25.208	-6.958	8.301	-4.4	-77.6	-17.6
7.520	8.683	-0.165	1.214	21.484	1.282	8.301	-4.6	-77.6	-17.2
7.530	9.139	-0.628	1.155	20.752	10.498	9.277	-4.8	-77.6	-16.8
7.540	9.115	-0.786	1.089	20.142	14.771	11.292	-5.1	-77.5	-16.2
7.550	9.041	-0.976	0.484	22.766	14.160	13.733	-5.6	-77.3	-15.6
7.560	9.351	-1.036	-0.118	22.583	12.634	15.686	-6.2	-77.3	-14.7
7.570	9.303	-1.190	-0.144	19.104	14.099	15.808	-6.8	-77.2	-13.9
7.580	9.337	-1.249	0.084	15.869	8.240	12.756	-7.4	-77.2	-13.1
7.590	9.355	-1.390	0.000	14.832	0.427	7.324	-7.9	-77.2	-12.5
7.600	9.273	-1.164	0.547	13.977	-6.531	-0.732	-8.1	-77.3	-12.1
7.610	8.732	-0.734	1.380	13.306	-14.526	-10.620	-7.9	-77.5	-12.3
7.620	8.634	0.102	2.722	8.057	-21.423	-18.005	-7.2	-77.7	-12.8
7.630	9.921	1.828	2.279	2.380	-21.484	-19.226	-6.2	-77.9	-13.8
7.640	10.238	2.333	1.647	-2.502	-10.254	-15.259	-5.0	-78.1	-15.0
7.650	9.376	1.551	2.094	-1.343	-8.728	-8.911	-4.1	-78.2	-16.0
7.660	8.413	0.184	4.225	-2.380	-18.982	0.000	-3.7	-78.4	-16.4
7.670	9.776	-2.402	10.385	-16.113	-43.945	18.372	-4.6	-78.5	-15.6
7.680	14.039	-2.774	13.208	-29.236	-89.050	51.025	-7.7	-78.8	-12.7
7.690	17.234	0.334	5.893	-36.011	-100.830	85.571	-12.9	-79.3	-7.7
7.700	14.078	2.097	-1.180	-29.297	-35.339	99.365	-18.7	-79.6	-2.2
7.710	10.371	2.516	4.021	-27.405	36.560	89.417	-22.7	-79.2	1.6
7.720	11.141	0.255	8.441	-4.456	41.992	80.933	-24.8	-78.3	3.6
7.730	12.893	-1.546	7.006	9.949	5.493	63.782	-26.6	-77.7	5.6
7.740	14.454	-3.081	3.978	9.949	-24.658	41.138	-28.5	-77.5	7.7
7.750	15.922	-3.298	2.529	3.296	-25.940	20.996	-30.3	-77.5	9.5
7.760	15.001	-2.100	1.250	-9.399	-1.587	9.094	-31.3	-77.6	10.5
7.770	13.312	-1.022	2.067	-15.503	25.696	6.287	-31.4	-77.4	10.5
7.780	12.120	-0.110	3.923	-15.442	32.227	1.160	-30.8	-77.1	9.7
7.790	11.128	0.382	4.140	-15.442	25.269	-8.606	-29.7	-76.9	8.4
7.800	10.376	1.586	3.738	-20.203	19.836	-18.066	-28.4	-76.7	6.9
7.810	9.416	1.894	3.021	-22.644	16.113	-18.738	-26.9	-76.7	5.2
7.820	9.158	2.037	2.997	-25.635	13.184	-15.198	-25.7	-76.6	3.7
7.830	8.885	1.785	2.429	-29.480	11.597	-12.207	-24.7	-76.6	2.4
7.840	8.098	1.730	1.800	-33.569	13.000	-12.390	-23.8	-76.6	1.2
7.850	8.520	1.500	1.873	-36.011	11.963	-13.245	-23.1	-76.5	0.1
7.860	8.370	1.385	1.651	-38.025	13.306	-15.625	-22.3	-76.5	-1.1
7.870	8.337	0.907	1.447	-41.992	14.893	-16.174	-21.5	-76.5	-2.3
7.880	7.994	0.287	1.034	-41.260	16.174	-18.127	-20.7	-76.4	-3.5
7.890	7.736	-0.464	0.895	-42.908	20.508	-19.287	-20.0	-76.4	-4.7
7.900	7.717	-1.727	0.864	-43.152	24.170	-19.959	-19.5	-76.3	-5.7
7.910	6.313	-1.755	1.003	-41.321	31.067	-19.592	-19.0	-76.1	-6.7
7.920	6.520	-2.385	1.174	-38.940	25.696	-17.883	-18.6	-75.8	-7.5
7.930	6.277	-2.215	0.844	-33.997	19.836	-17.639	-18.4	-75.7	-8.1
7.940	6.094	-2.095	0.650	-28.320	19.348	-14.160	-18.2	-75.6	-8.6
7.950	5.785	-1.903	0.742	-24.597	19.897	-11.475	-18.0	-75.4	-9.1
7.960	5.604	-1.679	0.839	-21.912	20.142	-9.766	-17.9	-75.3	-9.4
7.970	5.789	-1.366	0.869	-19.653	19.775	-9.766	-17.8	-75.1	-9.8
7.980	6.354	-0.816	0.657	-18.799	18.250	-10.925	-17.5	-75.0	-10.3
7.990	7.091	-0.692	0.746	-18.982	18.555	-11.169	-17.2	-74.9	-10.9
8.000	7.761	-0.382	0.849	-19.470	17.761	-11.719	-16.8	-74.8	-11.4
8.010	8.244	0.000	0.680	-20.325	11.841	-13.550	-16.4	-74.7	-12.1
8.020	8.729	0.566	0.546	-22.034	7.019	-14.709	-16.0	-74.8	-12.7
8.030	8.775	0.970	0.174	-25.208	4.578	-14.954	-15.5	-74.8	-13.5
8.040	8.829	1.536	0.479	-28.442	7.935	-13.794	-15.0	-74.9	-14.3
8.050	8.585	2.048	0.529	-32.349	10.010	-11.597	-14.5	-75.0	-15.1
8.060	8.006	2.730	1.451	-34.302	13.000	-8.789	-14.0	-74.9	-16.0
8.070	8.098	2.258	2.564	-33.447	12.085	-6.042	-13.4	-74.9	-16.9
8.080	8.188	1.509	2.866	-34.424	4.700	-2.014	-13.1	-74.8	-17.5
8.090	7.960	0.808	2.199	-41.626	-4.700	6.714	-13.4	-74.8	-17.6
8.100	8.657	-1.217	1.124	-44.556	-15.625	15.015	-14.3	-74.9	-17.1
8.110	9.866	-2.974	2.060	-44.495	-28.381	10.010	-15.7	-75.2	-16.2
8.120	11.894	-5.327	4.164	-33.508	-28.809	-7.141	-16.7	-75.4	-15.5
8.130	14.351	-4.558	5.412	-29.907	-29.968	-34.546	-17.0	-75.7	-15.5
8.140	15.073	-1.151	5.569	-29.175	-36.743	-59.570	-16.0	-76.0	-16.9
8.150	15.391	0.913	9.051	-14.709	-37.109	-68.726	-13.7	-76.5	-19.5
8.160	17.816	-0.185	11.270	30.396	-39.673	-71.716	-10.5	-76.7	-22.6
8.170	16.961	-3.110	8.700	39.246	-24.048	-70.923	-7.1	-76.9	-25.6
8.180	13.109	-2.147	5.474	30.396	-10.620	-65.247	-4.3	-76.9	-28.2
8.190	10.066	-2.276	5.774	13.367	5.127	-52.673	-2.2	-76.8	-30.3
8.200	8.310	-1.108	4.881	-1.282	4.822	-46.631	-0.5	-76.6	-32.0
8.210	7.884	-0.361	4.491	-14.465	-13.367	-42.847	1.1	-76.5	-33.7
8.220	8.591	-0.212	4.331	-15.320	-29.907	-37.720	2.5	-76.7	-35.4
8.230	10.122	-0.366	2.748	-8.240	-33.264	-26.733	3.7	-76.9	-36.7
8.240	11.858	-0.376	1.428	-1.648	-22.156	-14.893	4.4	-77.1	-37.5
8.250	12.730	-1.396	0.383	7.080	-7.446	-6.653	4.8	-77.3	-37.8
8.260	11.458	-2.051	1.442	15.259	12.634	-3.052	4.7	-77.3	-37.6
8.270	9.893	-2.906	2.879	24.841	25.330	-0.671	4.4	-77.1	-37.1
8.280	8.330	-2.158	4.621	32.104	20.691	-2.197	4.2	-76.8	-36.6
8.290	7.608	-1.405	4.488	36.987	2.258	-5.432	4.2	-76.7	-36.3
8.300	8.182	-0.758	4.154	36.133	-13.123	-8.301	4.7	-76.6	-36.4
8.310	8.748	-0.104	3.340	30.396	-20.935	-9.766	5.3	-76.7	-36.7
8.320	8.917	-0.245	2.736	22.522	-20.081	-9.216	5.9	-76.9	-37.1
8.330	8.300	-0.484	2.525	16.174	-16.113	-8.362	6.4	-77.0	-37.5
8.340	8.013	-0.534	2.668	12.817	-12.817	-6.836	6.8	-77.1	-37.7
8.350	7.714	-0.452	2.922	10.925	-10.071	-4.883	7.0	-77.2	-37.8
8.360	7.365	-0.467	2.656	9.399	-12.756	-3.479	7.2	-77.2	-37.9
8.370	7.788	-0.823	2.372	9.338	-18.127	-2.136	7.3	-77.4	-38.0
8.380	8.453	-1.010	1.588	11.230	-22.278	-1.953	7.4	-77.6	-37.9
8.390	8.617	-1.031	1.301	10.437	-17.151	-1.221	7.4	-77.8	-37.9
8.400	8.633	-1.046	1.496	9.888	-11.719	-0.305	7.4	-77.9	-37.7
8.410	8.269	-0.669	1.491	8.850	-8.606	-0.793	7.3	-78.0	-37.6
8.420	7.988	-0.379	1.339	7.629	-7.080	-0.305	7.3	-78.1	-37.5
8.430	7.698	-0.184	1.282	7.629	-5.920	1.038	7.3	-78.2	-37.4
8.440	7.553	-0.118	1.250	9.399	-6.409	2.563	7.2	-78.3	-37.3
8.450	7.653	-0.028	1.397	12.878	-8.118	4.333	7.1	-78.4	-37.1
8.460	7.795	-0.169	1.211	13.000	-12.390	5.859	7.0	-78.5	-36.8
8.470	8.089	-0.257	1.232	14.648	-15.869	6.348	6.9	-78.7	-36.5
8.480	8.389	-0.637	1.077	16.663	-17.029	6.836	6.7	-78.9	-36.2
8.490	8.638	-1.031	1.079	16.113	-16.113	7.202	6.4	-79.1	-35.7
8.500	8.962	-1.444	1.251	17.151	-16.479	6.531	6.0	-79.3	-35.2
8.510	9.302	-1.326	1.208	20.142	-17.883	3.967	5.7	-79.5	-34.6
8.520	9.460	-0.916	0.619	22.766	-19.592	1.343	5.6	-79.7	-34.3
8.530	9.486	-0.700	0.250	24.475	-16.174	0.244	5.6	-79.9	-34.2
8.540	9.357	-0.702	0.528	25.757	-8.545	1.038	5.7	-80.1	-34.0
8.550	9.239	-0.700	1.129	27.039	-0.305	2.991	5.7	-80.1	-33.7
8.560	9.090	-0.848	1.687	30.212	4.089	5.432	5.5	-80.1	-33.2
8.570	9.258	-0.935	1.847	30.334	3.174	8.789	5.0	-80.1	-32.4
8.580	9.391	-0.873	1.860	30.396	0.122	11.047	4.4	-80.1	-31.6
8.590	9.339	-0.828	2.060	30.151	0.793	12.390	3.8	-80.1	-30.6
8.600	8.979	-0.798	2.447	28.870	4.578	12.085	3.1	-80.0	-29.6
8.610	8.656	-0.483	3.024	25.269	6.165	9.521	2.6	-79.9	-28.8
8.620	8.366	0.012	3.439	20.203	4.333	5.737	2.3	-79.8	-28.3
8.630	8.426	0.250	2.935	15.625	-1.587	2.136	2.3	-79.7	-28.1
8.640	8.726	1.169	1.609	12.878	-7.263	-1.221	2.5	-79.7	-28.2
8.650	8.908	1.537	0.818	9.644	-6.165	-2.441	3.1	-79.8	-28.7
8.660	9.020	1.506	0.699	7.996	-2.991	-3.418	3.7	-79.9	-29.3
8.670	9.345	1.035	0.824	10.071	-3.418	-3.479	4.4	-79.9	-29.8
8.680	9.830	0.268	-0.034	16.785	-8.545	-3.845	5.0	-80.0	-30.3
8.690	10.371	-0.539	-0.367	17.822	-10.742	-3.357	5.5	-80.2	-30.6
8.700	10.468	-1.844	-0.187	20.813	-7.385	-1.892	5.6	-80.4	-30.6
8.710	9.934	-3.156	1.497	17.822	-4.700	0.183	5.3	-80.5	-30.0
8.720	9.035	-4.181	4.227	17.578	-6.958	1.221	4.5	-80.6	-29.0
8.730	8.921	-3.842	6.287	20.386	-19.592	4.395	3.3	-80.6	-27.7
8.740	10.233	-2.227	6.192	23.682	-38.391	13.367	1.9	-80.7	-26.1
8.750	12.490	0.713	4.388	20.630	-49.988	28.320	0.3	-81.0	-24.2
8.760	13.328	3.291	3.313	9.094	-42.419	44.189	-1.8	-81.4	-22.0
8.770	12.304	3.605	2.957	0.366	-21.301	54.382	-4.3	-81.6	-19.4
8.780	11.257	2.339	2.479	-2.747	-2.686	58.594	-7.2	-81.6	-16.5
8.790	10.737	1.196	2.157	-3.174	10.010	56.824	-10.2	-81.4	-13.4
8.800	10.697	0.294	2.626	-4.150	18.860	52.917	-13.1	-81.1	-10.6
8.810	10.540	0.086	3.698	-5.859	23.865	47.852	-15.5	-80.7	-8.2
8.820	10.498	0.528	4.234	-7.996	20.264	42.725	-17.4	-80.3	-6.4
8.830	10.954	1.083	4.006	-10.681	13.672	38.330	-18.9	-79.9	-5.0
8.840	11.432	1.381	3.579	-15.076	9.094	32.471	-20.0	-79.7	-3.9
8.850	11.238	1.531	3.520	-20.081	11.902	24.048	-20.7	-79.4	-3.4
8.860	11.051	0.923	3.130	-23.743	10.559	14.038	-20.9	-79.2	-3.4
8.870	11.165	0.095	3.048	-24.536	9.094	0.122	-20.7	-79.1	-3.8
8.880	10.705	-0.009	2.454	-23.438	7.935	-13.489	-20.1	-79.0	-4.7
8.890	10.138	0.254	2.264	-19.959	12.634	-19.836	-19.0	-79.0	-6.1
8.900	9.963	0.400	2.435	-16.541	16.663	-20.447	-17.6	-78.9	-7.6
8.910	9.623	0.679	2.519	-13.672	18.311	-19.531	-16.3	-78.8	-9.1
8.920	9.429	0.737	2.444	-12.085	17.700	-17.212	-15.0	-78.6	-10.5
8.930	9.234	0.634	2.380	-11.353	18.799	-13.245	-13.9	-78.5	-11.8
8.940	9.100	0.342	2.408	-11.536	20.874	-9.033	-13.1	-78.3	-12.7
8.950	8.835	0.011	2.496	-12.085	21.545	-7.690	-12.4	-78.1	-13.5
8.960	8.755	-0.248	2.495	-12.634	18.066	-9.583	-11.8	-77.8	-14.2
8.970	8.656	-0.028	1.943	-14.465	13.306	-12.329	-11.3	-77.7	-15.0
8.980	8.680	0.051	1.690	-17.639	13.062	-13.123	-10.6	-77.6	-15.8
8.990	8.398	0.260	1.974	-19.165	15.808	-12.390	-10.1	-77.5	-16.6
9.000	8.286	0.231	2.060	-18.921	15.930	-11.414	-9.5	-77.3	-17.3
9.010	8.203	0.117	1.848	-18.616	14.526	-10.559	-9.0	-77.2	-18.0
9.020	7.998	0.104	2.175	-19.836	12.573	-10.315	-8.6	-77.1	-18.7
9.030	8.066	0.105	2.157	-17.517	9.827	-10.498	-8.1	-77.0	-19.3
9.040	8.394	0.067	2.158	-16.418	6.592	-10.193	-7.7	-76.9	-19.9
9.050	8.716	0.038	1.964	-15.015	3.418	-9.644	-7.4	-76.9	-20.4
9.060	8.938	-0.125	1.898	-14.343	1.221	-8.972	-7.1	-76.9	-20.9
9.070	9.004	-0.144	1.878	-13.672	1.221	-8.301	-6.8	-76.9	-21.3
9.080	9.137	-0.183	2.016	-13.428	1.587	-7.751	-6.6	-76.9	-21.6
9.090	9.283	-0.220	2.095	-12.573	1.892	-7.324	-6.4	-76.9	-22.0
9.100	9.452	-0.127	2.220	-11.292	2.563	-6.287	-6.2	-76.8	-22.3
9.110	9.539	-0.022	2.599	-9.338	4.211	-4.700	-6.0	-76.8	-22.6
9.120	9.661	-0.178	3.280	-6.470	6.958	-2.808	-5.9	-76.7	-22.8
9.130	10.145	-0.493	3.570	-3.418	7.629	-1.343	-5.8	-76.6	-22.9
9.140	10.622	-0.895	2.981	-2.258	7.080	0.183	-5.8	-76.5	-22.9
9.150	10.516	-1.119	2.601	-2.136	7.019	1.526	-6.0	-76.4	-22.8
