BTS G-STUDIO File

--------------------------------------------------------
Versione File:		5
Sensor type:		GS2
Accelerometro (g):	±2
Magnetico (uT):	OFF
Giroscopio (°/s):	±2000
Frequenza (Hz):		100
GPS (Hz):		OFF
Informazioni sull’orientamento:	ON
Frames:	971
--------------------------------------------------------

Time		Acc.			Gyro.		Roll	Pitch	Yaw
9.100	8.723	0.113	2.302	-14.832	6.165	-13.000	-16.5	-76.8	-19.3
9.110	8.568	0.379	2.265	-15.747	6.348	-12.451	-15.9	-76.8	-20.1
9.120	8.613	0.373	2.372	-15.930	3.662	-12.268	-15.2	-76.7	-20.9
9.130	8.622	0.236	2.242	-14.832	1.587	-12.390	-14.6	-76.7	-21.6
9.140	8.823	0.093	1.918	-15.076	-0.549	-12.085	-14.1	-76.7	-22.3
9.150	9.119	-0.272	1.726	-16.357	-2.747	-11.536	-13.7	-76.8	-22.9
9.160	9.355	-0.550	1.541	-17.212	-5.066	-11.230	-13.4	-76.8	-23.3
9.170	9.377	-0.487	1.415	-17.090	-5.981	-10.864	-13.2	-76.9	-23.7
9.180	9.127	-0.076	1.720	-16.663	-2.808	-9.094	-13.0	-77.0	-24.1
9.190	9.014	-0.092	2.589	-16.296	1.831	-5.676	-12.7	-77.0	-24.5
9.200	9.126	-0.050	2.945	-13.916	2.014	-2.319	-12.6	-76.9	-24.8
9.210	9.701	-0.557	3.337	-12.390	0.610	0.366	-12.6	-76.9	-24.9
9.220	10.224	-1.194	3.802	-9.216	-1.099	0.305	-12.7	-76.8	-24.9
9.230	10.738	-1.647	3.566	-5.554	-3.479	-2.808	-12.7	-76.8	-24.9
9.240	10.885	-1.797	3.032	-3.784	-1.831	-8.545	-12.6	-76.7	-25.0
9.250	10.661	-1.562	2.718	-3.113	1.099	-13.672	-12.3	-76.7	-25.4
9.260	10.256	-1.116	2.592	-0.793	1.953	-16.052	-11.8	-76.7	-25.9
9.270	9.816	-0.718	2.525	2.625	1.160	-15.686	-11.2	-76.7	-26.5
9.280	9.577	-0.532	2.264	4.089	0.244	-13.306	-10.6	-76.7	-27.1
9.290	9.401	-0.331	2.214	4.150	0.732	-10.315	-10.1	-76.7	-27.6
9.300	9.091	0.107	2.209	3.540	2.747	-7.141	-9.6	-76.6	-28.0
9.310	8.899	0.391	2.212	2.014	3.723	-4.395	-9.2	-76.6	-28.3
9.320	8.966	0.338	2.515	-0.122	3.967	-2.747	-8.9	-76.5	-28.6
9.330	9.128	0.107	2.706	-1.465	3.357	-2.258	-8.6	-76.5	-28.9
9.340	9.334	-0.172	2.673	-2.319	3.113	-2.930	-8.4	-76.4	-29.1
9.350	9.603	-0.417	2.542	-3.174	3.418	-4.211	-8.2	-76.4	-29.4
9.360	9.659	-0.567	2.334	-4.456	5.249	-5.493	-8.0	-76.3	-29.6
9.370	9.576	-0.628	2.203	-5.981	7.751	-6.409	-7.8	-76.2	-29.9
9.380	9.332	-0.686	2.274	-6.653	10.132	-6.897	-7.6	-76.1	-30.2
9.390	9.170	-0.748	2.265	-6.348	11.353	-7.202	-7.3	-76.0	-30.4
9.400	9.089	-0.858	2.118	-5.310	12.268	-8.057	-7.1	-75.9	-30.8
9.410	8.948	-0.795	2.089	-4.761	12.634	-8.972	-6.8	-75.7	-31.1
9.420	8.820	-0.689	2.270	-4.456	11.902	-9.583	-6.5	-75.6	-31.4
9.430	8.938	-0.538	2.410	-3.906	8.850	-9.766	-6.2	-75.5	-31.8
9.440	9.221	-0.457	2.398	-2.930	4.272	-9.521	-5.8	-75.4	-32.2
9.450	9.500	-0.378	2.265	-2.197	1.343	-8.728	-5.5	-75.4	-32.5
9.460	9.690	-0.342	2.092	-2.319	0.610	-7.629	-5.2	-75.4	-32.8
9.470	9.707	-0.400	2.006	-2.869	1.160	-6.287	-5.0	-75.4	-33.1
9.480	9.662	-0.537	2.079	-3.235	1.892	-4.883	-4.9	-75.4	-33.2
9.490	9.661	-0.629	2.125	-3.418	2.197	-3.662	-4.8	-75.4	-33.3
9.500	9.569	-0.722	2.019	-3.540	2.991	-2.197	-4.8	-75.3	-33.4
9.510	9.525	-0.878	1.999	-3.479	3.540	-0.916	-4.8	-75.3	-33.4
9.520	9.512	-0.929	1.974	-2.930	3.479	-0.183	-5.0	-75.3	-33.3
9.530	9.350	-0.898	2.003	-2.441	3.601	0.549	-5.1	-75.2	-33.1
9.540	9.202	-0.848	1.943	-1.587	3.723	1.221	-5.2	-75.2	-33.0
9.550	9.124	-0.811	2.035	-1.221	3.845	2.075	-5.4	-75.1	-32.8
9.560	9.138	-0.834	2.106	-1.465	2.747	2.075	-5.6	-75.1	-32.7
9.570	8.943	-0.659	2.265	-2.014	3.784	1.892	-5.7	-75.1	-32.5
9.580	9.188	-0.634	2.340	-2.075	4.333	1.587	-5.9	-75.0	-32.4
9.590	9.376	-0.500	2.295	-2.258	3.967	0.488	-5.9	-75.0	-32.3
9.600	9.471	-0.324	2.191	-2.869	4.272	0.000	-6.0	-74.9	-32.3
9.610	9.436	-0.256	2.308	-3.479	5.066	0.122	-6.0	-74.8	-32.3
9.620	9.344	-0.195	2.253	-3.967	5.676	0.427	-6.0	-74.8	-32.4
9.630	9.215	-0.241	2.315	-4.211	5.005	0.366	-6.0	-74.7	-32.4
9.640	9.173	-0.295	2.345	-4.211	4.028	0.366	-6.0	-74.7	-32.4
9.650	9.140	-0.355	2.492	-3.845	3.052	0.183	-6.0	-74.6	-32.4
9.660	9.197	-0.491	2.388	-3.540	1.831	-0.244	-6.1	-74.6	-32.4
9.670	9.261	-0.624	2.356	-3.845	1.282	-0.610	-6.1	-74.6	-32.4
9.680	9.301	-0.756	2.242	-4.517	1.831	-0.916	-6.2	-74.5	-32.4
9.690	9.363	-0.678	2.199	-4.944	2.136	-0.977	-6.2	-74.5	-32.3
9.700	9.310	-0.596	2.224	-5.676	2.441	-1.038	-6.3	-74.5	-32.3
